id;nombre_cliente;telefono;email;direccion_envio;fecha;estado;mp_payment_id;mp_status
8073;Mariana Ramírez;+57 316 585 4859;mariana.ramirez433@yahoo.com;Av 101 #92-40, Buenos Aires, Medellín;2022-12-31 16:08:00;pendiente;Sin procesar;pending
5445;Camila López;+57 300 200 0245;camila.lopez655@hotmail.com;Transversal 83 #30-5, Aranjuez, Medellín;2022-09-26 18:56:00;aprobado;56382692308;approved
5309;Julián Ortiz;+57 310 708 3682;julian.ortiz699@gmail.com;Av 39 #37-34, Bello, Medellín;2024-02-24 14:37:00;aprobado;75043295609;approved
6932;Julián Ortiz;+57 312 746 2025;julian.ortiz867@hotmail.com;Av 37 #27-5, Bello, Medellín;2023-03-24 20:52:00;aprobado;86053415969;approved
3120;Diego Cardona;+57 318 123 9204;diego.cardona640@gmail.com;Cra 49 #95-1, Belén, Medellín;2024-11-30 11:26:00;aprobado;33577385550;approved
397;Sofía Torres;+57 313 276 8172;sofia.torres806@hotmail.com;Av 62 #60-21, Manrique, Medellín;2024-01-14 16:40:00;aprobado;29257917612;approved
536;Salomé Jiménez;+57 310 291 8768;salome.jimenez247@gmail.com;Diagonal 7 #71-12, Doce de Octubre, Medellín;2022-09-05 18:30:00;pendiente;Sin procesar;pending
3560;Gabriela Pérez;+57 320 992 0522;gabriela.perez159@hotmail.com;Diagonal 113 #22-7, Castilla, Medellín;2023-01-11 18:54:00;aprobado;51405020255;approved
4160;Valentina García;+57 314 791 2799;valentina.garcia450@gmail.com;Cl 74 #23-29, Belén, Medellín;2022-11-28 08:21:00;aprobado;72688895047;approved
1844;Ana Lucía Medina;+57 304 752 9883;ana.medina134@hotmail.com;Cra 104 #87-49, Envigado, Medellín;2022-03-10 20:23:00;aprobado;83247620475;approved
4347;Sofía Torres;+57 317 879 7888;sofia.torres885@outlook.com;Av 88 #27-45, Guayabal, Medellín;2024-11-19 13:11:00;pendiente;Sin procesar;Sin procesar
663;Cristian Muñoz;+57 304 044 3619;cristian.muñoz876@yahoo.com;Cra 59 #9-23, Itagüí, Medellín;2023-07-03 21:46:00;pendiente;Sin procesar;pending
9616;Ana Lucía Medina;+57 316 501 4374;ana.medina670@hotmail.com;Cra 79 #26-1, Girardota, Medellín;2024-05-01 15:05:00;pendiente;Sin procesar;Sin procesar
4940;Gabriela Pérez;+57 317 812 4211;gabriela.perez292@gmail.com;Transversal 88 #51-41, Bello, Medellín;2022-10-15 22:21:00;aprobado;27758118904;approved
5883;Sebastián Rodríguez;+57 313 585 6423;sebastian.rodriguez867@gmail.com;Av 10 #96-50, Sabaneta, Medellín;2022-02-22 10:30:00;pendiente;Sin procesar;Sin procesar
3782;Sebastián Rodríguez;+57 313 740 2990;sebastian.rodriguez454@gmail.com;Diagonal 55 #76-2, Castilla, Medellín;2023-04-13 10:08:00;aprobado;98180176257;approved
5703;Nicolás Moreno;+57 310 462 3471;nicolas.moreno141@yahoo.com;Diagonal 56 #1-8, El Poblado, Medellín;2022-02-05 20:07:00;aprobado;35936149557;approved
6760;Valentina García;+57 313 317 6417;valentina.garcia166@outlook.com;Transversal 6 #70-1, Bello, Medellín;2022-07-19 20:46:00;aprobado;24808021660;approved
1773;Isabella Hernández;+57 310 071 3806;isabella.hernandez464@gmail.com;Cl 7 #60-46, Aranjuez, Medellín;2023-11-12 09:03:00;aprobado;75607978195;approved
1872;Tomás Vargas;+57 316 300 9625;tomas.vargas545@yahoo.com;Diagonal 55 #91-28, Caldas, Medellín;2023-06-04 15:01:00;pendiente;Sin procesar;pending
3283;Juan Pablo Gómez;+57 314 627 4666;juan.gomez843@hotmail.com;Cra 46 #75-5, Bello, Medellín;2023-08-05 21:08:00;pendiente;Sin procesar;pending
6797;Santiago Martínez;+57 311 145 9011;santiago.martinez52@outlook.com;Transversal 63 #86-30, Envigado, Medellín;2023-06-01 08:01:00;pendiente;Sin procesar;pending
9223;Juan Pablo Gómez;+57 317 490 5315;juan.gomez804@hotmail.com;Cra 33 #79-39, Bello, Medellín;2022-03-19 20:37:00;aprobado;65459091312;approved
3665;Diego Cardona;+57 315 137 9716;diego.cardona392@yahoo.com;Cra 53 #49-7, Sabaneta, Medellín;2023-03-19 15:18:00;aprobado;76507660450;approved
2855;Sara Álvarez;+57 317 562 3899;sara.alvarez297@gmail.com;Transversal 58 #2-5, Manrique, Medellín;2022-12-05 22:27:00;pendiente;Sin procesar;pending
8857;Sofía Torres;+57 318 211 6020;sofia.torres646@yahoo.com;Cra 109 #70-6, Aranjuez, Medellín;2024-01-27 18:44:00;aprobado;31048915144;approved
368;Natalia Vega;+57 316 889 4801;natalia.vega994@outlook.com;Av 39 #69-9, Itagüí, Medellín;2022-09-04 15:56:00;pendiente;Sin procesar;pending
6125;Sara Álvarez;+57 312 082 0048;sara.alvarez48@outlook.com;Diagonal 41 #61-43, Belén, Medellín;2023-04-01 21:12:00;rechazado;21009844145;rejected
3758;Santiago Martínez;+57 316 141 9615;santiago.martinez438@gmail.com;Diagonal 116 #71-42, Aranjuez, Medellín;2022-12-29 15:18:00;pendiente;Sin procesar;Sin procesar
3735;Juan Pablo Gómez;+57 314 062 4672;juan.gomez771@outlook.com;Transversal 74 #9-28, Laureles, Medellín;2022-10-05 09:19:00;aprobado;26448420166;approved
4068;Sara Álvarez;+57 310 923 6133;sara.alvarez487@outlook.com;Cra 44 #24-16, El Poblado, Medellín;2023-06-06 13:35:00;rechazado;54670272481;rejected
1714;Camila López;+57 317 359 2664;camila.lopez560@outlook.com;Transversal 85 #69-40, Aranjuez, Medellín;2024-03-21 19:39:00;aprobado;63715967044;approved
1480;Sara Álvarez;+57 310 594 5011;sara.alvarez629@hotmail.com;Transversal 87 #24-4, La Candelaria, Medellín;2024-10-01 11:44:00;aprobado;57435716638;approved
126;Nicolás Moreno;+57 300 099 4248;nicolas.moreno995@yahoo.com;Cl 7 #38-25, San Javier, Medellín;2023-07-16 20:57:00;aprobado;76277100644;approved
4295;Alejandro Ruiz;+57 302 045 6577;alejandro.ruiz349@gmail.com;Transversal 58 #40-50, La América, Medellín;2023-03-29 11:50:00;pendiente;Sin procesar;Sin procesar
4229;Isabella Hernández;+57 317 662 2654;isabella.hernandez56@gmail.com;Diagonal 81 #43-39, Caldas, Medellín;2023-12-12 11:59:00;pendiente;Sin procesar;pending
3060;María José Suárez;+57 301 224 2767;maria.suarez711@outlook.com;Av 52 #18-49, La América, Medellín;2022-05-18 14:01:00;rechazado;31814418431;rejected
7276;Sara Álvarez;+57 320 047 2642;sara.alvarez654@outlook.com;Cra 19 #94-8, Itagüí, Medellín;2022-04-20 11:33:00;aprobado;55005767456;approved
6323;Samuel Díaz;+57 318 807 8525;samuel.diaz272@hotmail.com;Av 17 #16-43, Copacabana, Medellín;2023-04-22 16:20:00;aprobado;48440058779;approved
4170;Santiago Martínez;+57 305 547 5231;santiago.martinez115@hotmail.com;Cl 20 #92-29, Buenos Aires, Medellín;2024-03-10 18:39:00;pendiente;Sin procesar;Sin procesar
3380;Gabriela Pérez;+57 304 427 2038;gabriela.perez552@outlook.com;Cl 105 #10-31, Guayabal, Medellín;2022-01-26 18:34:00;rechazado;91893307716;rejected
8277;María José Suárez;+57 305 816 5244;maria.suarez261@yahoo.com;Av 34 #55-4, Copacabana, Medellín;2023-03-07 21:34:00;rechazado;21546736229;rejected
9052;Daniel Reyes;+57 301 053 9128;daniel.reyes468@yahoo.com;Transversal 95 #50-40, Girardota, Medellín;2024-05-21 17:33:00;aprobado;16867010307;approved
9483;Tomás Vargas;+57 316 271 4724;tomas.vargas386@hotmail.com;Cra 104 #12-47, Caldas, Medellín;2024-02-20 19:16:00;rechazado;28330059784;rejected
3710;Natalia Vega;+57 314 728 3391;natalia.vega155@gmail.com;Transversal 64 #4-26, Itagüí, Medellín;2023-07-03 10:33:00;pendiente;Sin procesar;pending
2266;Diego Cardona;+57 304 546 9510;diego.cardona4@hotmail.com;Cra 59 #97-26, Itagüí, Medellín;2022-01-08 13:52:00;aprobado;57001795977;approved
1222;Felipe Ríos;+57 310 006 6664;felipe.rios95@gmail.com;Cra 116 #83-26, Guayabal, Medellín;2023-05-09 21:05:00;aprobado;44113190718;approved
5308;Tomás Vargas;+57 301 699 4970;tomas.vargas536@gmail.com;Av 99 #72-49, Robledo, Medellín;2024-05-30 14:35:00;pendiente;Sin procesar;Sin procesar
9298;Juan Pablo Gómez;+57 314 962 6970;juan.gomez541@hotmail.com;Transversal 56 #72-36, Bello, Medellín;2022-08-31 15:33:00;pendiente;Sin procesar;pending
7025;Nicolás Moreno;+57 302 571 9760;nicolas.moreno710@hotmail.com;Cl 3 #12-9, Castilla, Medellín;2024-01-05 15:54:00;pendiente;Sin procesar;Sin procesar
1583;Salomé Jiménez;+57 313 824 1996;salome.jimenez963@hotmail.com;Diagonal 35 #23-11, Sabaneta, Medellín;2024-04-09 13:32:00;aprobado;16224606339;approved
4331;Diego Cardona;+57 316 542 1854;diego.cardona382@outlook.com;Cra 41 #56-50, Bello, Medellín;2022-09-16 08:54:00;aprobado;60979730673;approved
296;Daniel Reyes;+57 316 016 3564;daniel.reyes974@gmail.com;Diagonal 22 #28-9, Manrique, Medellín;2024-08-20 10:32:00;aprobado;86963848490;approved
4588;Esteban Ramos;+57 300 017 8822;esteban.ramos706@yahoo.com;Diagonal 31 #12-9, Castilla, Medellín;2022-05-29 14:59:00;aprobado;74451340091;approved
9216;Camila López;+57 315 011 9509;camila.lopez183@outlook.com;Cra 105 #85-6, La América, Medellín;2023-01-16 14:05:00;pendiente;Sin procesar;Sin procesar
7219;Samuel Díaz;+57 300 923 0071;samuel.diaz830@outlook.com;Transversal 41 #88-1, Laureles, Medellín;2024-09-17 12:57:00;rechazado;82487264975;rejected
5362;Sara Álvarez;+57 316 432 9876;sara.alvarez608@hotmail.com;Diagonal 45 #17-39, Manrique, Medellín;2023-07-26 15:49:00;aprobado;21736867696;approved
2315;Esteban Ramos;+57 312 348 1310;esteban.ramos265@yahoo.com;Cra 20 #46-50, Copacabana, Medellín;2024-04-05 11:43:00;aprobado;70424695472;approved
5898;Natalia Vega;+57 312 483 5268;natalia.vega62@outlook.com;Av 70 #56-3, Castilla, Medellín;2024-07-06 11:37:00;pendiente;Sin procesar;Sin procesar
3199;Natalia Vega;+57 313 425 3646;natalia.vega937@hotmail.com;Transversal 7 #43-22, El Poblado, Medellín;2024-07-01 21:28:00;pendiente;Sin procesar;pending
5775;Salomé Jiménez;+57 301 562 3920;salome.jimenez609@gmail.com;Transversal 120 #43-50, La América, Medellín;2022-08-08 08:31:00;aprobado;13137988451;approved
3831;Valentina García;+57 310 412 0122;valentina.garcia449@yahoo.com;Transversal 46 #8-1, Itagüí, Medellín;2024-05-05 20:51:00;aprobado;53288717293;approved
3000;Sebastián Rodríguez;+57 320 594 7950;sebastian.rodriguez449@yahoo.com;Cra 107 #64-7, Doce de Octubre, Medellín;2023-01-27 21:08:00;aprobado;85569779737;approved
9665;Santiago Martínez;+57 315 503 1006;santiago.martinez295@hotmail.com;Av 99 #93-1, Robledo, Medellín;2022-08-31 08:17:00;rechazado;66755901021;rejected
4657;Santiago Martínez;+57 301 184 9135;santiago.martinez902@hotmail.com;Transversal 46 #45-49, Aranjuez, Medellín;2024-02-05 18:36:00;aprobado;14924214050;approved
3569;Manuela Sánchez;+57 315 394 4953;manuela.sanchez22@gmail.com;Diagonal 63 #59-25, Itagüí, Medellín;2023-11-16 13:00:00;pendiente;Sin procesar;pending
4614;Diego Cardona;+57 320 575 9887;diego.cardona332@hotmail.com;Cra 22 #76-48, Girardota, Medellín;2024-05-17 12:10:00;pendiente;Sin procesar;pending
2936;Samuel Díaz;+57 317 027 5582;samuel.diaz80@yahoo.com;Diagonal 60 #4-45, Caldas, Medellín;2022-09-16 08:58:00;rechazado;19081856262;rejected
9024;Diego Cardona;+57 300 236 2192;diego.cardona70@yahoo.com;Transversal 101 #16-34, Girardota, Medellín;2024-09-28 19:00:00;aprobado;25313892282;approved
5566;Juan Pablo Gómez;+57 320 378 9318;juan.gomez385@hotmail.com;Transversal 117 #75-31, Itagüí, Medellín;2024-11-08 12:21:00;aprobado;18015408186;approved
2755;Andrés Herrera;+57 316 720 0283;andres.herrera630@yahoo.com;Transversal 17 #81-15, Sabaneta, Medellín;2022-11-15 08:16:00;pendiente;Sin procesar;Sin procesar
3464;Mariana Ramírez;+57 316 281 1659;mariana.ramirez617@hotmail.com;Cra 87 #17-48, Laureles, Medellín;2022-09-19 08:40:00;aprobado;18498346706;approved
3589;Mariana Ramírez;+57 318 227 7521;mariana.ramirez250@yahoo.com;Cl 6 #98-9, Bello, Medellín;2022-11-07 14:21:00;rechazado;46108468668;rejected
942;Salomé Jiménez;+57 310 937 7756;salome.jimenez925@gmail.com;Transversal 69 #29-9, Belén, Medellín;2022-02-16 18:10:00;pendiente;Sin procesar;Sin procesar
1213;Andrés Herrera;+57 312 469 0298;andres.herrera224@gmail.com;Cra 34 #32-48, Copacabana, Medellín;2023-07-20 09:39:00;rechazado;33157957111;rejected
3327;Isabella Hernández;+57 301 670 8056;isabella.hernandez571@yahoo.com;Diagonal 108 #51-30, El Poblado, Medellín;2024-02-24 11:44:00;aprobado;31173594170;approved
5932;Camila López;+57 310 049 4440;camila.lopez452@outlook.com;Diagonal 26 #88-20, Caldas, Medellín;2023-01-22 19:14:00;aprobado;11476566409;approved
7433;Tomás Vargas;+57 304 226 2611;tomas.vargas303@hotmail.com;Av 28 #53-43, Sabaneta, Medellín;2023-12-05 18:35:00;aprobado;23534754421;approved
644;Andrés Herrera;+57 313 799 1962;andres.herrera655@hotmail.com;Av 117 #92-6, Caldas, Medellín;2024-02-18 12:14:00;aprobado;55353590282;approved
4376;Salomé Jiménez;+57 310 769 4757;salome.jimenez412@yahoo.com;Av 26 #47-16, Castilla, Medellín;2024-01-30 17:30:00;pendiente;Sin procesar;Sin procesar
8238;Salomé Jiménez;+57 311 163 4212;salome.jimenez352@yahoo.com;Av 3 #69-45, Laureles, Medellín;2023-11-12 22:53:00;rechazado;20771973698;rejected
9764;Laura Gutiérrez;+57 302 559 6647;laura.gutierrez187@gmail.com;Cl 2 #59-18, Sabaneta, Medellín;2023-06-05 13:49:00;aprobado;32615988217;approved
863;Salomé Jiménez;+57 315 489 3326;salome.jimenez837@gmail.com;Av 100 #41-20, Robledo, Medellín;2022-04-25 15:36:00;pendiente;Sin procesar;pending
297;Andrés Herrera;+57 300 817 8522;andres.herrera955@gmail.com;Cra 48 #94-36, Doce de Octubre, Medellín;2022-07-09 22:59:00;aprobado;32842077664;approved
4578;Sofía Torres;+57 316 268 7447;sofia.torres50@gmail.com;Diagonal 25 #83-11, Laureles, Medellín;2024-12-19 14:50:00;aprobado;30703270491;approved
2164;Samuel Díaz;+57 314 665 6337;samuel.diaz4@gmail.com;Av 117 #8-42, El Poblado, Medellín;2024-02-01 21:09:00;rechazado;87019196194;rejected
5333;Camila López;+57 315 800 0272;camila.lopez747@hotmail.com;Cra 40 #24-21, Doce de Octubre, Medellín;2023-04-02 09:27:00;pendiente;Sin procesar;Sin procesar
2023;Samuel Díaz;+57 317 368 1720;samuel.diaz204@gmail.com;Cl 49 #80-23, Guayabal, Medellín;2022-12-11 16:49:00;rechazado;13096009333;rejected
7941;Esteban Ramos;+57 317 352 5953;esteban.ramos932@hotmail.com;Cl 22 #20-41, Doce de Octubre, Medellín;2023-04-10 19:39:00;aprobado;82557551729;approved
1980;Mateo González;+57 317 823 6010;mateo.gonzalez504@gmail.com;Cl 51 #13-23, Copacabana, Medellín;2023-04-01 22:35:00;aprobado;21622555094;approved
7123;Julián Ortiz;+57 320 484 6735;julian.ortiz454@yahoo.com;Cl 19 #27-14, Sabaneta, Medellín;2022-10-18 10:58:00;aprobado;25611091312;approved
2523;Ana Lucía Medina;+57 310 892 2256;ana.medina59@outlook.com;Cl 106 #80-22, Robledo, Medellín;2024-01-02 18:03:00;aprobado;99752313135;approved
4009;Diego Cardona;+57 301 180 4674;diego.cardona108@hotmail.com;Cra 63 #86-21, Aranjuez, Medellín;2023-09-17 20:07:00;aprobado;10637790413;approved
6314;Natalia Vega;+57 302 608 4639;natalia.vega849@outlook.com;Av 50 #9-21, Manrique, Medellín;2024-09-02 08:23:00;aprobado;88389282332;approved
1103;Camila López;+57 310 164 1195;camila.lopez338@outlook.com;Av 3 #73-43, Belén, Medellín;2024-02-09 17:13:00;aprobado;84950869893;approved
7818;Daniel Reyes;+57 317 020 4262;daniel.reyes683@gmail.com;Cra 80 #84-32, Envigado, Medellín;2022-06-10 19:42:00;aprobado;49297538306;approved
7046;Camila López;+57 320 967 8976;camila.lopez38@outlook.com;Cl 10 #22-28, La Candelaria, Medellín;2024-09-17 11:05:00;rechazado;70695840487;rejected
7543;Paula Mendoza;+57 310 988 9786;paula.mendoza361@hotmail.com;Cl 81 #88-37, Buenos Aires, Medellín;2023-02-20 09:38:00;aprobado;54591343641;approved
9474;Tomás Vargas;+57 315 523 1202;tomas.vargas124@gmail.com;Av 108 #4-50, Guayabal, Medellín;2024-09-22 20:24:00;pendiente;Sin procesar;Sin procesar
4655;Sara Álvarez;+57 312 000 2687;sara.alvarez406@yahoo.com;Av 70 #86-49, Castilla, Medellín;2024-10-13 14:19:00;aprobado;72676826502;approved
6878;Cristian Muñoz;+57 318 365 6045;cristian.muñoz34@gmail.com;Diagonal 32 #46-21, Aranjuez, Medellín;2024-08-21 11:02:00;aprobado;48547552655;approved
7609;Sara Álvarez;+57 312 119 5296;sara.alvarez229@yahoo.com;Cl 7 #89-24, Girardota, Medellín;2024-08-12 19:00:00;aprobado;58825217607;approved
6776;Sebastián Rodríguez;+57 315 364 3159;sebastian.rodriguez297@yahoo.com;Transversal 51 #45-19, Castilla, Medellín;2024-06-09 11:19:00;pendiente;Sin procesar;Sin procesar
3628;Julián Ortiz;+57 305 414 9169;julian.ortiz951@hotmail.com;Transversal 32 #91-17, Manrique, Medellín;2024-07-12 12:14:00;rechazado;69601576537;rejected
9198;Mariana Ramírez;+57 302 230 9586;mariana.ramirez132@outlook.com;Cl 74 #86-35, Bello, Medellín;2023-07-07 09:15:00;pendiente;Sin procesar;pending
7300;Valentina García;+57 302 021 7075;valentina.garcia309@yahoo.com;Cl 37 #81-46, Castilla, Medellín;2024-01-29 13:30:00;rechazado;14834676945;rejected
9285;Samuel Díaz;+57 311 461 2939;samuel.diaz56@gmail.com;Cl 115 #95-23, Envigado, Medellín;2022-10-07 20:07:00;pendiente;Sin procesar;Sin procesar
8664;Lucía Castro;+57 316 963 5957;lucia.castro987@gmail.com;Transversal 56 #11-37, Caldas, Medellín;2023-03-24 09:16:00;rechazado;51027891878;rejected
6356;Sofía Torres;+57 304 113 8850;sofia.torres907@hotmail.com;Av 114 #24-13, Castilla, Medellín;2022-11-19 22:42:00;pendiente;Sin procesar;pending
4797;Julián Ortiz;+57 302 463 1043;julian.ortiz680@outlook.com;Transversal 54 #65-48, San Javier, Medellín;2022-02-27 08:35:00;pendiente;Sin procesar;pending
9545;Sara Álvarez;+57 300 217 7417;sara.alvarez270@hotmail.com;Cra 39 #27-21, El Poblado, Medellín;2022-11-14 11:34:00;rechazado;18363371579;rejected
4593;Mateo González;+57 311 652 7523;mateo.gonzalez206@hotmail.com;Transversal 20 #80-15, Laureles, Medellín;2022-10-07 08:08:00;pendiente;Sin procesar;Sin procesar
164;Sara Álvarez;+57 304 033 4677;sara.alvarez70@gmail.com;Diagonal 101 #59-24, Laureles, Medellín;2024-06-15 21:27:00;rechazado;77756999151;rejected
5165;Esteban Ramos;+57 304 024 5301;esteban.ramos965@hotmail.com;Cl 95 #75-36, Manrique, Medellín;2024-09-25 10:15:00;aprobado;45290822081;approved
765;María José Suárez;+57 302 847 1901;maria.suarez466@hotmail.com;Cl 85 #17-19, El Poblado, Medellín;2024-04-02 08:28:00;rechazado;86807320296;rejected
7804;Gabriela Pérez;+57 315 754 6199;gabriela.perez959@hotmail.com;Av 7 #50-24, Copacabana, Medellín;2023-11-04 16:55:00;aprobado;77334943600;approved
1051;Paula Mendoza;+57 302 259 0956;paula.mendoza404@yahoo.com;Av 118 #65-47, Sabaneta, Medellín;2023-05-22 15:15:00;pendiente;Sin procesar;Sin procesar
7942;Gabriela Pérez;+57 305 039 2519;gabriela.perez995@yahoo.com;Av 23 #77-21, Envigado, Medellín;2024-10-08 09:11:00;rechazado;41157956920;rejected
352;Samuel Díaz;+57 310 422 1626;samuel.diaz696@yahoo.com;Av 76 #83-25, Robledo, Medellín;2023-04-02 19:47:00;aprobado;85988090733;approved
4824;Laura Gutiérrez;+57 305 704 8878;laura.gutierrez614@yahoo.com;Cra 35 #60-2, Itagüí, Medellín;2022-01-22 21:23:00;pendiente;Sin procesar;Sin procesar
3105;Camila López;+57 317 774 9266;camila.lopez650@hotmail.com;Cl 113 #77-48, La América, Medellín;2024-04-28 11:17:00;aprobado;76563438084;approved
5877;Lucía Castro;+57 314 206 1658;lucia.castro86@hotmail.com;Transversal 18 #4-42, Guayabal, Medellín;2022-11-19 10:37:00;aprobado;19092555778;approved
6726;Lucía Castro;+57 304 029 5596;lucia.castro239@outlook.com;Cl 60 #86-47, Sabaneta, Medellín;2024-04-16 10:52:00;rechazado;35572043538;rejected
2488;Laura Gutiérrez;+57 301 215 4815;laura.gutierrez552@hotmail.com;Diagonal 70 #54-35, La Candelaria, Medellín;2024-02-04 12:57:00;aprobado;25388219846;approved
959;Manuela Sánchez;+57 311 442 0062;manuela.sanchez584@outlook.com;Diagonal 82 #68-31, Aranjuez, Medellín;2023-05-10 16:20:00;aprobado;64278962968;approved
5093;Tomás Vargas;+57 317 196 2342;tomas.vargas115@hotmail.com;Diagonal 104 #19-12, Belén, Medellín;2023-01-31 10:01:00;rechazado;21554222290;rejected
8715;Santiago Martínez;+57 304 147 8911;santiago.martinez483@outlook.com;Cl 106 #98-27, Girardota, Medellín;2023-07-23 17:44:00;pendiente;Sin procesar;pending
2941;Lucía Castro;+57 305 383 8058;lucia.castro706@hotmail.com;Diagonal 108 #79-11, Girardota, Medellín;2022-08-05 08:28:00;aprobado;33331102231;approved
6595;Juan Pablo Gómez;+57 302 671 3684;juan.gomez989@gmail.com;Cra 10 #25-10, Bello, Medellín;2022-11-18 11:57:00;rechazado;94683424587;rejected
8325;Isabella Hernández;+57 316 352 7918;isabella.hernandez489@yahoo.com;Cra 52 #62-32, San Javier, Medellín;2022-07-14 18:02:00;pendiente;Sin procesar;Sin procesar
273;Andrés Herrera;+57 316 266 5686;andres.herrera783@hotmail.com;Transversal 112 #46-37, Envigado, Medellín;2022-10-11 13:28:00;aprobado;92927434248;approved
2663;Manuela Sánchez;+57 310 539 4607;manuela.sanchez756@yahoo.com;Cl 75 #78-2, Doce de Octubre, Medellín;2023-07-04 18:30:00;aprobado;94889307820;approved
4990;Alejandro Ruiz;+57 301 799 6708;alejandro.ruiz4@outlook.com;Av 88 #88-32, Manrique, Medellín;2023-12-22 18:39:00;aprobado;46101897815;approved
9966;Camila López;+57 317 841 6734;camila.lopez860@outlook.com;Transversal 81 #44-14, San Javier, Medellín;2024-12-28 09:24:00;rechazado;90644048559;rejected
162;Juan Pablo Gómez;+57 317 928 6052;juan.gomez122@gmail.com;Cl 52 #18-30, El Poblado, Medellín;2024-03-23 14:18:00;pendiente;Sin procesar;pending
4140;Laura Gutiérrez;+57 310 813 0889;laura.gutierrez569@hotmail.com;Cra 43 #62-20, Copacabana, Medellín;2023-01-05 17:38:00;aprobado;27157722040;approved
3876;Juan Pablo Gómez;+57 300 275 0003;juan.gomez48@yahoo.com;Diagonal 98 #87-26, Envigado, Medellín;2023-12-30 18:13:00;aprobado;61326214541;approved
9263;Salomé Jiménez;+57 304 784 6790;salome.jimenez515@outlook.com;Cra 84 #16-34, La Candelaria, Medellín;2022-11-28 14:56:00;pendiente;Sin procesar;pending
6101;Sebastián Rodríguez;+57 320 103 4444;sebastian.rodriguez135@gmail.com;Diagonal 62 #36-43, La América, Medellín;2024-05-14 16:57:00;aprobado;33082121671;approved
2066;Tomás Vargas;+57 301 559 9672;tomas.vargas323@outlook.com;Cl 24 #24-8, Caldas, Medellín;2022-01-17 13:15:00;rechazado;99901697672;rejected
482;Paula Mendoza;+57 305 747 6484;paula.mendoza702@yahoo.com;Av 77 #29-39, Castilla, Medellín;2023-10-31 10:06:00;aprobado;42359905197;approved
2248;Lucía Castro;+57 305 553 1290;lucia.castro4@hotmail.com;Diagonal 17 #85-12, Belén, Medellín;2022-05-20 22:45:00;pendiente;Sin procesar;pending
5369;Sebastián Rodríguez;+57 312 591 7105;sebastian.rodriguez939@gmail.com;Transversal 110 #82-4, Guayabal, Medellín;2023-09-24 17:05:00;aprobado;72054704787;approved
5999;Tomás Vargas;+57 315 352 4784;tomas.vargas115@outlook.com;Cra 46 #75-20, Girardota, Medellín;2024-07-29 11:16:00;pendiente;Sin procesar;pending
8755;Santiago Martínez;+57 300 331 8361;santiago.martinez895@gmail.com;Cl 31 #83-34, Caldas, Medellín;2023-09-01 14:59:00;aprobado;76627741142;approved
9123;Manuela Sánchez;+57 301 527 8730;manuela.sanchez293@outlook.com;Cl 41 #88-5, La América, Medellín;2023-01-07 09:28:00;aprobado;54704569558;approved
9648;Cristian Muñoz;+57 320 143 3629;cristian.muñoz620@yahoo.com;Diagonal 81 #56-17, La América, Medellín;2022-04-18 17:37:00;pendiente;Sin procesar;pending
5576;Sebastián Rodríguez;+57 312 390 8352;sebastian.rodriguez98@gmail.com;Transversal 77 #53-43, Bello, Medellín;2023-08-18 22:18:00;pendiente;Sin procesar;Sin procesar
8466;Salomé Jiménez;+57 305 997 9572;salome.jimenez575@yahoo.com;Diagonal 43 #82-46, Girardota, Medellín;2023-12-15 20:33:00;pendiente;Sin procesar;pending
1171;Laura Gutiérrez;+57 312 978 9124;laura.gutierrez542@hotmail.com;Transversal 117 #58-6, Doce de Octubre, Medellín;2022-01-30 22:21:00;aprobado;39746792491;approved
8571;Alejandro Ruiz;+57 311 811 2303;alejandro.ruiz541@yahoo.com;Diagonal 109 #69-8, Belén, Medellín;2023-05-19 17:31:00;aprobado;56885733867;approved
9386;Sara Álvarez;+57 315 217 7905;sara.alvarez324@hotmail.com;Transversal 111 #55-28, Girardota, Medellín;2023-03-02 11:52:00;pendiente;Sin procesar;pending
8268;Paula Mendoza;+57 313 070 5326;paula.mendoza21@gmail.com;Cra 74 #31-38, Belén, Medellín;2022-01-22 11:54:00;aprobado;90972293785;approved
5164;Daniel Reyes;+57 310 136 0908;daniel.reyes336@gmail.com;Transversal 92 #16-3, Buenos Aires, Medellín;2023-11-03 08:56:00;aprobado;37055445792;approved
5624;María José Suárez;+57 320 873 6627;maria.suarez81@hotmail.com;Av 66 #93-39, San Javier, Medellín;2023-05-18 11:22:00;aprobado;95033820471;approved
8922;Santiago Martínez;+57 310 615 4731;santiago.martinez667@yahoo.com;Diagonal 106 #49-16, Girardota, Medellín;2024-09-25 17:11:00;aprobado;26652536305;approved
698;Sebastián Rodríguez;+57 315 283 7727;sebastian.rodriguez29@hotmail.com;Transversal 77 #54-50, San Javier, Medellín;2024-04-19 08:21:00;aprobado;32741788569;approved
4202;Manuela Sánchez;+57 301 610 1975;manuela.sanchez650@hotmail.com;Av 69 #82-20, Castilla, Medellín;2023-06-28 08:23:00;pendiente;Sin procesar;pending
2218;Sofía Torres;+57 312 304 2763;sofia.torres433@hotmail.com;Transversal 112 #14-17, Manrique, Medellín;2023-07-09 15:07:00;aprobado;55492197713;approved
3328;Ana Lucía Medina;+57 305 398 8187;ana.medina211@outlook.com;Diagonal 84 #96-23, Bello, Medellín;2023-04-01 19:14:00;aprobado;50392891734;approved
